packetId,direction,sourceTaskName,sourceJobId,publishTick,sendTick,receiveTick,sendColumn,receiveColumn,sendInTrace,receiveInTrace
2890,uplink,Sensor,2312,115556,115557,115637,3,4,1,1
2892,downlink,Merger,579,115603,115604,115684,13,14,1,1
2891,uplink,Sensor,2313,115606,115607,115687,3,4,1,1
2893,uplink,Sensor,2314,115656,115657,115737,3,4,1,1
2894,uplink,Sensor,2315,115706,115707,115787,3,4,1,1
2895,uplink,Sensor,2316,115756,115757,115837,3,4,1,1
2897,downlink,Merger,580,115803,115804,115884,13,14,1,1
2896,uplink,Sensor,2317,115806,115807,115887,3,4,1,1
2898,uplink,Sensor,2318,115856,115857,115937,3,4,1,1
2899,uplink,Sensor,2319,115906,115907,115987,3,4,1,1
2900,uplink,Sensor,2320,115956,115957,116037,3,4,1,1
2902,downlink,Merger,581,116003,116004,116084,13,14,1,1
2901,uplink,Sensor,2321,116006,116007,116087,3,4,1,1
2903,uplink,Sensor,2322,116056,116057,116137,3,4,1,1
2904,uplink,Sensor,2323,116106,116107,116187,3,4,1,1
2905,uplink,Sensor,2324,116156,116157,116237,3,4,1,1
2907,downlink,Merger,582,116203,116204,116284,13,14,1,1
2906,uplink,Sensor,2325,116206,116207,116287,3,4,1,1
2908,uplink,Sensor,2326,116256,116257,116337,3,4,1,1
2909,uplink,Sensor,2327,116306,116307,116387,3,4,1,1
2910,uplink,Sensor,2328,116356,116357,116437,3,4,1,1
2912,downlink,Merger,583,116403,116404,116484,13,14,1,1
2911,uplink,Sensor,2329,116406,116407,116487,3,4,1,1
2913,uplink,Sensor,2330,116456,116457,116537,3,4,1,1
2914,uplink,Sensor,2331,116506,116507,116587,3,4,1,1
2915,uplink,Sensor,2332,116556,116557,116637,3,4,1,1
2917,downlink,Merger,584,116603,116604,116684,13,14,1,1
2916,uplink,Sensor,2333,116606,116607,116687,3,4,1,1
2918,uplink,Sensor,2334,116656,116657,116737,3,4,1,1
2919,uplink,Sensor,2335,116706,116707,116787,3,4,1,1
2920,uplink,Sensor,2336,116756,116757,116837,3,4,1,1
2922,downlink,Merger,585,116803,116804,116884,13,14,1,1
2921,uplink,Sensor,2337,116806,116807,116887,3,4,1,1
2923,uplink,Sensor,2338,116856,116857,116937,3,4,1,1
2924,uplink,Sensor,2339,116906,116907,116987,3,4,1,1
2925,uplink,Sensor,2340,116956,116957,117037,3,4,1,1
2927,downlink,Merger,586,117003,117004,117084,13,14,1,1
2926,uplink,Sensor,2341,117006,117007,117087,3,4,1,1
2928,uplink,Sensor,2342,117056,117057,117137,3,4,1,1
2929,uplink,Sensor,2343,117106,117107,117187,3,4,1,1
2930,uplink,Sensor,2344,117156,117157,117237,3,4,1,1
2932,downlink,Merger,587,117203,117204,117284,13,14,1,1
2931,uplink,Sensor,2345,117206,117207,117287,3,4,1,1
2933,uplink,Sensor,2346,117256,117257,117337,3,4,1,1
2934,uplink,Sensor,2347,117306,117307,117387,3,4,1,1
2935,uplink,Sensor,2348,117356,117357,117437,3,4,1,1
2937,downlink,Merger,588,117403,117404,117484,13,14,1,1
2936,uplink,Sensor,2349,117406,117407,117487,3,4,1,1
2938,uplink,Sensor,2350,117456,117457,117537,3,4,1,1
2939,uplink,Sensor,2351,117506,117507,117587,3,4,1,1
2940,uplink,Sensor,2352,117556,117557,117637,3,4,1,1
2942,downlink,Merger,589,117603,117604,117684,13,14,1,1
2941,uplink,Sensor,2353,117606,117607,117687,3,4,1,1
2943,uplink,Sensor,2354,117656,117657,117737,3,4,1,1
2944,uplink,Sensor,2355,117706,117707,117787,3,4,1,1
2945,uplink,Sensor,2356,117756,117757,117837,3,4,1,1
2947,downlink,Merger,590,117803,117804,117884,13,14,1,1
2946,uplink,Sensor,2357,117806,117807,117887,3,4,1,1
2948,uplink,Sensor,2358,117856,117857,117937,3,4,1,1
2949,uplink,Sensor,2359,117906,117907,117987,3,4,1,1
2950,uplink,Sensor,2360,117956,117957,118037,3,4,1,1
2952,downlink,Merger,591,118003,118004,118084,13,14,1,1
2951,uplink,Sensor,2361,118006,118007,118087,3,4,1,1
2953,uplink,Sensor,2362,118056,118057,118137,3,4,1,1
2954,uplink,Sensor,2363,118106,118107,118187,3,4,1,1
2955,uplink,Sensor,2364,118156,118157,118237,3,4,1,1
2957,downlink,Merger,592,118203,118204,118284,13,14,1,1
2956,uplink,Sensor,2365,118206,118207,118287,3,4,1,1
2958,uplink,Sensor,2366,118256,118257,118337,3,4,1,1
2959,uplink,Sensor,2367,118306,118307,118387,3,4,1,1
2960,uplink,Sensor,2368,118356,118357,118437,3,4,1,1
2962,downlink,Merger,593,118403,118404,118484,13,14,1,1
2961,uplink,Sensor,2369,118406,118407,118487,3,4,1,1
2963,uplink,Sensor,2370,118456,118457,118537,3,4,1,1
2964,uplink,Sensor,2371,118506,118507,118587,3,4,1,1
2965,uplink,Sensor,2372,118556,118557,118637,3,4,1,1
2967,downlink,Merger,594,118603,118604,118684,13,14,1,1
2966,uplink,Sensor,2373,118606,118607,118687,3,4,1,1
2968,uplink,Sensor,2374,118656,118657,118737,3,4,1,1
2969,uplink,Sensor,2375,118706,118707,118787,3,4,1,1
2970,uplink,Sensor,2376,118756,118757,118837,3,4,1,1
2972,downlink,Merger,595,118803,118804,118884,13,14,1,1
2971,uplink,Sensor,2377,118806,118807,118887,3,4,1,1
2973,uplink,Sensor,2378,118856,118857,118937,3,4,1,1
2974,uplink,Sensor,2379,118906,118907,118987,3,4,1,1
2975,uplink,Sensor,2380,118956,118957,119037,3,4,1,1
2977,downlink,Merger,596,119003,119004,119084,13,14,1,1
2976,uplink,Sensor,2381,119006,119007,119087,3,4,1,1
2978,uplink,Sensor,2382,119056,119057,119137,3,4,1,1
2979,uplink,Sensor,2383,119106,119107,119187,3,4,1,1
2980,uplink,Sensor,2384,119156,119157,119237,3,4,1,1
2982,downlink,Merger,597,119203,119204,119284,13,14,1,1
2981,uplink,Sensor,2385,119206,119207,119287,3,4,1,1
2983,uplink,Sensor,2386,119256,119257,119337,3,4,1,1
2984,uplink,Sensor,2387,119306,119307,119387,3,4,1,1
2985,uplink,Sensor,2388,119356,119357,119437,3,4,1,1
2987,downlink,Merger,598,119403,119404,119484,13,14,1,1
2986,uplink,Sensor,2389,119406,119407,119487,3,4,1,1
2988,uplink,Sensor,2390,119456,119457,119537,3,4,1,1
2989,uplink,Sensor,2391,119506,119507,119587,3,4,1,1
2990,uplink,Sensor,2392,119556,119557,119637,3,4,1,1
2992,downlink,Merger,599,119603,119604,119684,13,14,1,1
2991,uplink,Sensor,2393,119606,119607,119687,3,4,1,1
2993,uplink,Sensor,2394,119656,119657,119737,3,4,1,1
2994,uplink,Sensor,2395,119706,119707,119787,3,4,1,1
2995,uplink,Sensor,2396,119756,119757,119837,3,4,1,1
2997,downlink,Merger,600,119803,119804,119884,13,14,1,1
2996,uplink,Sensor,2397,119806,119807,119887,3,4,1,1
2998,uplink,Sensor,2398,119856,119857,119937,3,4,1,1
2999,uplink,Sensor,2399,119906,119907,119987,3,4,1,1
3000,uplink,Sensor,2400,119956,119957,120037,3,4,1,1
3002,downlink,Merger,601,120003,120004,120084,13,14,1,1
3001,uplink,Sensor,2401,120006,120007,120087,3,4,1,1
3003,uplink,Sensor,2402,120056,120057,120137,3,4,1,1
3004,uplink,Sensor,2403,120106,120107,120187,3,4,1,1
3005,uplink,Sensor,2404,120156,120157,120237,3,4,1,1
3007,downlink,Merger,602,120203,120204,120284,13,14,1,1
3006,uplink,Sensor,2405,120206,120207,120287,3,4,1,1
3008,uplink,Sensor,2406,120256,120257,120337,3,4,1,1
3009,uplink,Sensor,2407,120306,120307,120387,3,4,1,1
3010,uplink,Sensor,2408,120356,120357,120437,3,4,1,1
3012,downlink,Merger,603,120403,120404,120484,13,14,1,1
3011,uplink,Sensor,2409,120406,120407,120487,3,4,1,1
3013,uplink,Sensor,2410,120456,120457,120537,3,4,1,1
3014,uplink,Sensor,2411,120506,120507,120587,3,4,1,1
3015,uplink,Sensor,2412,120556,120557,120637,3,4,1,1
3017,downlink,Merger,604,120603,120604,120684,13,14,1,1
3016,uplink,Sensor,2413,120606,120607,120687,3,4,1,1
3018,uplink,Sensor,2414,120656,120657,120737,3,4,1,1
3019,uplink,Sensor,2415,120706,120707,120787,3,4,1,1
3020,uplink,Sensor,2416,120756,120757,120837,3,4,1,1
3022,downlink,Merger,605,120803,120804,120884,13,14,1,1
3021,uplink,Sensor,2417,120806,120807,120887,3,4,1,1
3023,uplink,Sensor,2418,120856,120857,120937,3,4,1,1
3024,uplink,Sensor,2419,120906,120907,120987,3,4,1,1
3025,uplink,Sensor,2420,120956,120957,121037,3,4,1,1
3027,downlink,Merger,606,121003,121004,121084,13,14,1,1
3026,uplink,Sensor,2421,121006,121007,121087,3,4,1,1
3028,uplink,Sensor,2422,121056,121057,121137,3,4,1,1
3029,uplink,Sensor,2423,121106,121107,121187,3,4,1,1
3030,uplink,Sensor,2424,121156,121157,121237,3,4,1,1
3032,downlink,Merger,607,121203,121204,121284,13,14,1,1
3031,uplink,Sensor,2425,121206,121207,121287,3,4,1,1
3033,uplink,Sensor,2426,121256,121257,121337,3,4,1,1
3034,uplink,Sensor,2427,121306,121307,121387,3,4,1,1
3035,uplink,Sensor,2428,121356,121357,121437,3,4,1,1
3037,downlink,Merger,608,121403,121404,121484,13,14,1,1
3036,uplink,Sensor,2429,121406,121407,121487,3,4,1,1
3038,uplink,Sensor,2430,121456,121457,121537,3,4,1,1
3039,uplink,Sensor,2431,121506,121507,121587,3,4,1,1
3040,uplink,Sensor,2432,121556,121557,121637,3,4,1,1
3042,downlink,Merger,609,121603,121604,121684,13,14,1,1
3041,uplink,Sensor,2433,121606,121607,121687,3,4,1,1
3043,uplink,Sensor,2434,121656,121657,121737,3,4,1,1
3044,uplink,Sensor,2435,121706,121707,121787,3,4,1,1
3045,uplink,Sensor,2436,121756,121757,121837,3,4,1,1
3047,downlink,Merger,610,121803,121804,121884,13,14,1,1
3046,uplink,Sensor,2437,121806,121807,121887,3,4,1,1
3048,uplink,Sensor,2438,121856,121857,121937,3,4,1,1
3049,uplink,Sensor,2439,121906,121907,121987,3,4,1,1
3050,uplink,Sensor,2440,121956,121957,122037,3,4,1,1
3052,downlink,Merger,611,122003,122004,122084,13,14,1,1
3051,uplink,Sensor,2441,122006,122007,122087,3,4,1,1
3053,uplink,Sensor,2442,122056,122057,122137,3,4,1,1
3054,uplink,Sensor,2443,122106,122107,122187,3,4,1,1
3055,uplink,Sensor,2444,122156,122157,122237,3,4,1,1
3057,downlink,Merger,612,122203,122204,122284,13,14,1,1
3056,uplink,Sensor,2445,122206,122207,122287,3,4,1,1
3058,uplink,Sensor,2446,122256,122257,122337,3,4,1,1
3059,uplink,Sensor,2447,122306,122307,122387,3,4,1,1
3060,uplink,Sensor,2448,122356,122357,122437,3,4,1,1
3062,downlink,Merger,613,122403,122404,122484,13,14,1,1
3061,uplink,Sensor,2449,122406,122407,122487,3,4,1,1
3063,uplink,Sensor,2450,122456,122457,122537,3,4,1,1
3064,uplink,Sensor,2451,122506,122507,122587,3,4,1,1
3065,uplink,Sensor,2452,122556,122557,122637,3,4,1,1
3067,downlink,Merger,614,122603,122604,122684,13,14,1,1
3066,uplink,Sensor,2453,122606,122607,122687,3,4,1,1
3068,uplink,Sensor,2454,122656,122657,122737,3,4,1,1
3069,uplink,Sensor,2455,122706,122707,122787,3,4,1,1
3070,uplink,Sensor,2456,122756,122757,122837,3,4,1,1
3072,downlink,Merger,615,122803,122804,122884,13,14,1,1
3071,uplink,Sensor,2457,122806,122807,122887,3,4,1,1
3073,uplink,Sensor,2458,122856,122857,122937,3,4,1,1
3074,uplink,Sensor,2459,122906,122907,122987,3,4,1,1
3075,uplink,Sensor,2460,122956,122957,123037,3,4,1,1
3077,downlink,Merger,616,123003,123004,123084,13,14,1,1
3076,uplink,Sensor,2461,123006,123007,123087,3,4,1,1
3078,uplink,Sensor,2462,123056,123057,123137,3,4,1,1
3079,uplink,Sensor,2463,123106,123107,123187,3,4,1,1
3080,uplink,Sensor,2464,123156,123157,123237,3,4,1,1
3082,downlink,Merger,617,123203,123204,123284,13,14,1,1
3081,uplink,Sensor,2465,123206,123207,123287,3,4,1,1
3083,uplink,Sensor,2466,123256,123257,123337,3,4,1,1
3084,uplink,Sensor,2467,123306,123307,123387,3,4,1,1
3085,uplink,Sensor,2468,123356,123357,123437,3,4,1,1
3087,downlink,Merger,618,123403,123404,123484,13,14,1,1
3086,uplink,Sensor,2469,123406,123407,123487,3,4,1,1
3088,uplink,Sensor,2470,123456,123457,123537,3,4,1,1
3089,uplink,Sensor,2471,123506,123507,123587,3,4,1,1
3090,uplink,Sensor,2472,123556,123557,123637,3,4,1,1
3092,downlink,Merger,619,123603,123604,123684,13,14,1,1
3091,uplink,Sensor,2473,123606,123607,123687,3,4,1,1
3093,uplink,Sensor,2474,123656,123657,123737,3,4,1,1
3094,uplink,Sensor,2475,123706,123707,123787,3,4,1,1
3095,uplink,Sensor,2476,123756,123757,123837,3,4,1,1
3097,downlink,Merger,620,123803,123804,123884,13,14,1,1
3096,uplink,Sensor,2477,123806,123807,123887,3,4,1,1
3098,uplink,Sensor,2478,123856,123857,123937,3,4,1,1
3099,uplink,Sensor,2479,123906,123907,123987,3,4,1,1
3100,uplink,Sensor,2480,123956,123957,124037,3,4,1,1
3102,downlink,Merger,621,124003,124004,124084,13,14,1,1
3101,uplink,Sensor,2481,124006,124007,124087,3,4,1,1
3103,uplink,Sensor,2482,124056,124057,124137,3,4,1,1
3104,uplink,Sensor,2483,124106,124107,124187,3,4,1,1
3105,uplink,Sensor,2484,124156,124157,124237,3,4,1,1
3107,downlink,Merger,622,124203,124204,124284,13,14,1,1
3106,uplink,Sensor,2485,124206,124207,124287,3,4,1,1
3108,uplink,Sensor,2486,124256,124257,124337,3,4,1,1
3109,uplink,Sensor,2487,124306,124307,124387,3,4,1,1
3110,uplink,Sensor,2488,124356,124357,124437,3,4,1,1
3112,downlink,Merger,623,124403,124404,124484,13,14,1,1
3111,uplink,Sensor,2489,124406,124407,124487,3,4,1,1
3113,uplink,Sensor,2490,124456,124457,124537,3,4,1,1
3114,uplink,Sensor,2491,124506,124507,124587,3,4,1,1
3115,uplink,Sensor,2492,124556,124557,124637,3,4,1,1
3117,downlink,Merger,624,124603,124604,124684,13,14,1,1
3116,uplink,Sensor,2493,124606,124607,124687,3,4,1,1
3118,uplink,Sensor,2494,124656,124657,124737,3,4,1,1
3119,uplink,Sensor,2495,124706,124707,124787,3,4,1,1
3120,uplink,Sensor,2496,124756,124757,124837,3,4,1,1
3122,downlink,Merger,625,124803,124804,124884,13,14,1,1
3121,uplink,Sensor,2497,124806,124807,124887,3,4,1,1
3123,uplink,Sensor,2498,124856,124857,124937,3,4,1,1
3124,uplink,Sensor,2499,124906,124907,124987,3,4,1,1
3125,uplink,Sensor,2500,124956,124957,125037,3,4,1,1
3127,downlink,Merger,626,125003,125004,125084,13,14,1,1
3126,uplink,Sensor,2501,125006,125007,125087,3,4,1,1
3128,uplink,Sensor,2502,125056,125057,125137,3,4,1,1
3129,uplink,Sensor,2503,125106,125107,125187,3,4,1,1
3130,uplink,Sensor,2504,125156,125157,125237,3,4,1,1
3132,downlink,Merger,627,125203,125204,125284,13,14,1,1
3131,uplink,Sensor,2505,125206,125207,125287,3,4,1,1
3133,uplink,Sensor,2506,125256,125257,125337,3,4,1,1
3134,uplink,Sensor,2507,125306,125307,125387,3,4,1,1
3135,uplink,Sensor,2508,125356,125357,125437,3,4,1,1
3137,downlink,Merger,628,125403,125404,125484,13,14,1,1
3136,uplink,Sensor,2509,125406,125407,125487,3,4,1,1
3138,uplink,Sensor,2510,125456,125457,125537,3,4,1,1
3139,uplink,Sensor,2511,125506,125507,125587,3,4,1,1
3140,uplink,Sensor,2512,125556,125557,125637,3,4,1,1
3142,downlink,Merger,629,125603,125604,125684,13,14,1,1
3141,uplink,Sensor,2513,125606,125607,125687,3,4,1,1
3143,uplink,Sensor,2514,125656,125657,125737,3,4,1,1
3144,uplink,Sensor,2515,125706,125707,125787,3,4,1,1
3145,uplink,Sensor,2516,125756,125757,125837,3,4,1,1
3147,downlink,Merger,630,125803,125804,125884,13,14,1,1
3146,uplink,Sensor,2517,125806,125807,125887,3,4,1,1
3148,uplink,Sensor,2518,125856,125857,125937,3,4,1,1
3149,uplink,Sensor,2519,125906,125907,125987,3,4,1,1
3150,uplink,Sensor,2520,125956,125957,126037,3,4,1,1
3152,downlink,Merger,631,126003,126004,126084,13,14,1,1
3151,uplink,Sensor,2521,126006,126007,126087,3,4,1,1
3153,uplink,Sensor,2522,126056,126057,126137,3,4,1,1
3154,uplink,Sensor,2523,126106,126107,126187,3,4,1,1
3155,uplink,Sensor,2524,126156,126157,126237,3,4,1,1
3157,downlink,Merger,632,126203,126204,126284,13,14,1,1
3156,uplink,Sensor,2525,126206,126207,126287,3,4,1,1
3158,uplink,Sensor,2526,126256,126257,126337,3,4,1,1
3159,uplink,Sensor,2527,126306,126307,126387,3,4,1,1
3160,uplink,Sensor,2528,126356,126357,126437,3,4,1,1
3162,downlink,Merger,633,126403,126404,126484,13,14,1,1
3161,uplink,Sensor,2529,126406,126407,126487,3,4,1,1
3163,uplink,Sensor,2530,126456,126457,126537,3,4,1,1
3164,uplink,Sensor,2531,126506,126507,126587,3,4,1,1
3165,uplink,Sensor,2532,126556,126557,126637,3,4,1,1
3167,downlink,Merger,634,126603,126604,126684,13,14,1,1
3166,uplink,Sensor,2533,126606,126607,126687,3,4,1,1
3168,uplink,Sensor,2534,126656,126657,126737,3,4,1,1
3169,uplink,Sensor,2535,126706,126707,126787,3,4,1,1
3170,uplink,Sensor,2536,126756,126757,126837,3,4,1,1
3172,downlink,Merger,635,126803,126804,126884,13,14,1,1
3171,uplink,Sensor,2537,126806,126807,126887,3,4,1,1
3173,uplink,Sensor,2538,126856,126857,126937,3,4,1,1
3174,uplink,Sensor,2539,126906,126907,126987,3,4,1,1
3175,uplink,Sensor,2540,126956,126957,127037,3,4,1,1
3177,downlink,Merger,636,127003,127004,127084,13,14,1,1
3176,uplink,Sensor,2541,127006,127007,127087,3,4,1,1
3178,uplink,Sensor,2542,127056,127057,127137,3,4,1,1
3179,uplink,Sensor,2543,127106,127107,127187,3,4,1,1
3180,uplink,Sensor,2544,127156,127157,127237,3,4,1,1
3182,downlink,Merger,637,127203,127204,127284,13,14,1,1
3181,uplink,Sensor,2545,127206,127207,127287,3,4,1,1
3183,uplink,Sensor,2546,127256,127257,127337,3,4,1,1
3184,uplink,Sensor,2547,127306,127307,127387,3,4,1,1
3185,uplink,Sensor,2548,127356,127357,127437,3,4,1,1
3187,downlink,Merger,638,127403,127404,127484,13,14,1,1
3186,uplink,Sensor,2549,127406,127407,127487,3,4,1,1
3188,uplink,Sensor,2550,127456,127457,127537,3,4,1,1
3189,uplink,Sensor,2551,127506,127507,127587,3,4,1,1
3190,uplink,Sensor,2552,127556,127557,127637,3,4,1,1
3192,downlink,Merger,639,127603,127604,127684,13,14,1,1
3191,uplink,Sensor,2553,127606,127607,127687,3,4,1,1
3193,uplink,Sensor,2554,127656,127657,127737,3,4,1,1
3194,uplink,Sensor,2555,127706,127707,127787,3,4,1,1
3195,uplink,Sensor,2556,127756,127757,127837,3,4,1,1
3197,downlink,Merger,640,127803,127804,127884,13,14,1,1
3196,uplink,Sensor,2557,127806,127807,127887,3,4,1,1
3198,uplink,Sensor,2558,127856,127857,127937,3,4,1,1
3199,uplink,Sensor,2559,127906,127907,127987,3,4,1,1
3200,uplink,Sensor,2560,127956,127957,128037,3,4,1,1
3202,downlink,Merger,641,128003,128004,128084,13,14,1,1
3201,uplink,Sensor,2561,128006,128007,128087,3,4,1,1
3203,uplink,Sensor,2562,128056,128057,128137,3,4,1,1
3204,uplink,Sensor,2563,128106,128107,128187,3,4,1,1
3205,uplink,Sensor,2564,128156,128157,128237,3,4,1,1
3207,downlink,Merger,642,128203,128204,128284,13,14,1,1
3206,uplink,Sensor,2565,128206,128207,128287,3,4,1,1
3208,uplink,Sensor,2566,128256,128257,128337,3,4,1,1
3209,uplink,Sensor,2567,128306,128307,128387,3,4,1,1
3210,uplink,Sensor,2568,128356,128357,128437,3,4,1,1
3212,downlink,Merger,643,128403,128404,128484,13,14,1,1
3211,uplink,Sensor,2569,128406,128407,128487,3,4,1,1
3213,uplink,Sensor,2570,128456,128457,128537,3,4,1,1
3214,uplink,Sensor,2571,128506,128507,128587,3,4,1,1
3215,uplink,Sensor,2572,128556,128557,128637,3,4,1,1
3217,downlink,Merger,644,128603,128604,128684,13,14,1,1
3216,uplink,Sensor,2573,128606,128607,128687,3,4,1,1
3218,uplink,Sensor,2574,128656,128657,128737,3,4,1,1
3219,uplink,Sensor,2575,128706,128707,128787,3,4,1,1
3220,uplink,Sensor,2576,128756,128757,128837,3,4,1,1
3222,downlink,Merger,645,128803,128804,128884,13,14,1,1
3221,uplink,Sensor,2577,128806,128807,128887,3,4,1,1
3223,uplink,Sensor,2578,128856,128857,128937,3,4,1,1
3224,uplink,Sensor,2579,128906,128907,128987,3,4,1,1
3225,uplink,Sensor,2580,128956,128957,129037,3,4,1,1
3227,downlink,Merger,646,129003,129004,129084,13,14,1,1
3226,uplink,Sensor,2581,129006,129007,129087,3,4,1,1
3228,uplink,Sensor,2582,129056,129057,129137,3,4,1,1
3229,uplink,Sensor,2583,129106,129107,129187,3,4,1,1
3230,uplink,Sensor,2584,129156,129157,129237,3,4,1,1
3232,downlink,Merger,647,129203,129204,129284,13,14,1,1
3231,uplink,Sensor,2585,129206,129207,129287,3,4,1,1
3233,uplink,Sensor,2586,129256,129257,129337,3,4,1,1
3234,uplink,Sensor,2587,129306,129307,129387,3,4,1,1
3235,uplink,Sensor,2588,129356,129357,129437,3,4,1,1
3237,downlink,Merger,648,129403,129404,129484,13,14,1,1
3236,uplink,Sensor,2589,129406,129407,129487,3,4,1,1
3238,uplink,Sensor,2590,129456,129457,129537,3,4,1,1
3239,uplink,Sensor,2591,129506,129507,129587,3,4,1,1
3240,uplink,Sensor,2592,129556,129557,129637,3,4,1,1
3242,downlink,Merger,649,129603,129604,129684,13,14,1,1
3241,uplink,Sensor,2593,129606,129607,129687,3,4,1,1
3243,uplink,Sensor,2594,129656,129657,129737,3,4,1,1
3244,uplink,Sensor,2595,129706,129707,129787,3,4,1,1
3245,uplink,Sensor,2596,129756,129757,129837,3,4,1,1
3247,downlink,Merger,650,129803,129804,129884,13,14,1,1
3246,uplink,Sensor,2597,129806,129807,129887,3,4,1,1
3248,uplink,Sensor,2598,129856,129857,129937,3,4,1,1
3249,uplink,Sensor,2599,129906,129907,129987,3,4,1,1
3250,uplink,Sensor,2600,129956,129957,130037,3,4,1,1
3252,downlink,Merger,651,130003,130004,130084,13,14,1,1
3251,uplink,Sensor,2601,130006,130007,130087,3,4,1,1
3253,uplink,Sensor,2602,130056,130057,130137,3,4,1,1
3254,uplink,Sensor,2603,130106,130107,130187,3,4,1,1
3255,uplink,Sensor,2604,130156,130157,130237,3,4,1,1
3257,downlink,Merger,652,130203,130204,130284,13,14,1,1
3256,uplink,Sensor,2605,130206,130207,130287,3,4,1,1
3258,uplink,Sensor,2606,130256,130257,130337,3,4,1,1
3259,uplink,Sensor,2607,130306,130307,130387,3,4,1,1
3260,uplink,Sensor,2608,130356,130357,130437,3,4,1,1
3262,downlink,Merger,653,130403,130404,130484,13,14,1,1
3261,uplink,Sensor,2609,130406,130407,130487,3,4,1,1
3263,uplink,Sensor,2610,130456,130457,130537,3,4,1,1
3264,uplink,Sensor,2611,130506,130507,130587,3,4,1,1
3265,uplink,Sensor,2612,130556,130557,130637,3,4,1,1
3267,downlink,Merger,654,130603,130604,130684,13,14,1,1
3266,uplink,Sensor,2613,130606,130607,130687,3,4,1,1
3268,uplink,Sensor,2614,130656,130657,130737,3,4,1,1
3269,uplink,Sensor,2615,130706,130707,130787,3,4,1,1
3270,uplink,Sensor,2616,130756,130757,130837,3,4,1,1
3272,downlink,Merger,655,130803,130804,130884,13,14,1,1
3271,uplink,Sensor,2617,130806,130807,130887,3,4,1,1
3273,uplink,Sensor,2618,130856,130857,130937,3,4,1,1
3274,uplink,Sensor,2619,130906,130907,130987,3,4,1,1
3275,uplink,Sensor,2620,130956,130957,131037,3,4,1,1
3277,downlink,Merger,656,131003,131004,131084,13,14,1,1
3276,uplink,Sensor,2621,131006,131007,131087,3,4,1,1
3278,uplink,Sensor,2622,131056,131057,131137,3,4,1,1
3279,uplink,Sensor,2623,131106,131107,131187,3,4,1,1
3280,uplink,Sensor,2624,131156,131157,131237,3,4,1,1
3282,downlink,Merger,657,131203,131204,131284,13,14,1,1
3281,uplink,Sensor,2625,131206,131207,131287,3,4,1,1
3283,uplink,Sensor,2626,131256,131257,131337,3,4,1,1
3284,uplink,Sensor,2627,131306,131307,131387,3,4,1,1
3285,uplink,Sensor,2628,131356,131357,131437,3,4,1,1
3287,downlink,Merger,658,131403,131404,131484,13,14,1,1
3286,uplink,Sensor,2629,131406,131407,131487,3,4,1,1
3288,uplink,Sensor,2630,131456,131457,131537,3,4,1,1
3289,uplink,Sensor,2631,131506,131507,131587,3,4,1,1
3290,uplink,Sensor,2632,131556,131557,131637,3,4,1,1
3292,downlink,Merger,659,131603,131604,131684,13,14,1,1
3291,uplink,Sensor,2633,131606,131607,131687,3,4,1,1
3293,uplink,Sensor,2634,131656,131657,131737,3,4,1,1
3294,uplink,Sensor,2635,131706,131707,131787,3,4,1,1
3295,uplink,Sensor,2636,131756,131757,131837,3,4,1,1
3297,downlink,Merger,660,131803,131804,131884,13,14,1,1
3296,uplink,Sensor,2637,131806,131807,131887,3,4,1,1
3298,uplink,Sensor,2638,131856,131857,131937,3,4,1,1
3299,uplink,Sensor,2639,131906,131907,131987,3,4,1,1
3300,uplink,Sensor,2640,131956,131957,132037,3,4,1,1
3302,downlink,Merger,661,132003,132004,132084,13,14,1,1
3301,uplink,Sensor,2641,132006,132007,132087,3,4,1,1
3303,uplink,Sensor,2642,132056,132057,132137,3,4,1,1
3304,uplink,Sensor,2643,132106,132107,132187,3,4,1,1
3305,uplink,Sensor,2644,132156,132157,132237,3,4,1,1
3307,downlink,Merger,662,132203,132204,132284,13,14,1,1
3306,uplink,Sensor,2645,132206,132207,132287,3,4,1,1
3308,uplink,Sensor,2646,132256,132257,132337,3,4,1,1
3309,uplink,Sensor,2647,132306,132307,132387,3,4,1,1
3310,uplink,Sensor,2648,132356,132357,132437,3,4,1,1
3312,downlink,Merger,663,132403,132404,132484,13,14,1,1
3311,uplink,Sensor,2649,132406,132407,132487,3,4,1,1
3313,uplink,Sensor,2650,132456,132457,132537,3,4,1,1
3314,uplink,Sensor,2651,132506,132507,132587,3,4,1,1
3315,uplink,Sensor,2652,132556,132557,132637,3,4,1,1
3317,downlink,Merger,664,132603,132604,132684,13,14,1,1
3316,uplink,Sensor,2653,132606,132607,132687,3,4,1,1
3318,uplink,Sensor,2654,132656,132657,132737,3,4,1,1
3319,uplink,Sensor,2655,132706,132707,132787,3,4,1,1
3320,uplink,Sensor,2656,132756,132757,132837,3,4,1,1
3322,downlink,Merger,665,132803,132804,132884,13,14,1,1
3321,uplink,Sensor,2657,132806,132807,132887,3,4,1,1
3323,uplink,Sensor,2658,132856,132857,132937,3,4,1,1
3324,uplink,Sensor,2659,132906,132907,132987,3,4,1,1
3325,uplink,Sensor,2660,132956,132957,133037,3,4,1,1
3327,downlink,Merger,666,133003,133004,133084,13,14,1,1
3326,uplink,Sensor,2661,133006,133007,133087,3,4,1,1
3328,uplink,Sensor,2662,133056,133057,133137,3,4,1,1
3329,uplink,Sensor,2663,133106,133107,133187,3,4,1,1
